,id,id_str,full_text,sentiment,url,directive,emotions
649,1362000224080732162,1362000224080732160,The use of pseudo-multivariate standard error to improve the sampling design of coral monitoring programs https://t.co/0tBaARHrzZ,,,,
650,1361993406562631683,1361993406562631680,@mentalmal1 @dbirch214 Coastal habitats such as mangroves and wetlands are already being destroyed. Warmer water temperatures are now causing organisms to die. Coral bleaching is already a major problem and has just been increasing https://t.co/hkhEVuzknQ,,,,
651,1361971975103643649,1361971975103643648,"Our latest WIO Coral bleaching alert shows that heat is building up in the south WIO, warranting a risk level of ‘moderate bleaching’ in the region. See full alert https://t.co/J33sLARHev via @yumpu_com",,,,
652,1361956042389606400,1361956042389606400,"@Ozesurfer Coral bleaching can extend into deep water, 30m plus. https://t.co/96l91SbTUD.",,,,
653,1361951596473585665,1361951596473585664,"16 year old school student Gauri Bhandari from Cairns says 'Here in Cairns, saving the reef is equivalent to saving the economy and thousands of jobs and opportunities for our young people'. https://t.co/crZZv7Zerz https://t.co/Bk9KGJPhrN",,,,
654,1361946359255818240,1361946359255818240,":The consequences of ocean warming are particularly concerning, with many families reliant on fragile marine ecosystems for food and an income – and Kiribati’s greater economy heavily dependent on life underwater.""

https://t.co/1RxNtUKwtS",,,,
655,1361938781725597696,1361938781725597696,"@DerrickBrunton2 @Gertrud29409036 @AliceBe19722212 I'll take your word for it. I'm talking on a global scale (which does ultimately impact Australia whether it's rainfall patterns, drought, or coral bleaching etc). Hopefully you're right and I can still buy that V8 when I retire.",,,,
656,1361938389138763776,1361938389138763776,"Coral bleaching is building again in Western Australia as sea temperatures rise: “The areas of concern include reefs in the Pilbara, Ningaloo, Shark Bay and the Abrolhos.” https://t.co/IRvW8sgYER",,,,
657,1361917523164340224,1361917523164340224,@coralislandgame I really hope this gets funded. I've done coral restoration work and I feel like this could help spread awareness. I'm telling everyone!,,,,
658,1361911087969406978,1361911087969406976,@cmrtyz @VTNFTL Welcome to global warming. Warming is a misnomer. What it is really is ocean warming where it puts more water into the air and expands the oceans rising it while melting the ice which rises more its an exponential crisis. Bugs pandemics &amp; crazy whether are all part of it,,,,
659,1361904481055703042,1361904481055703040,Researchers use a new imagery device that allows them to understand how coral reefs survive and how their symbiotic interactions with algae change as temperature increases.  This also allows them to understand coral bleaching. https://t.co/nAsPdYVw3N via @Christi59942691,,,,
660,1361884872906792960,1361884872906792960,"It's all interconnected 

https://t.co/UHGRgUZoOa",,,,
661,1361875787310198793,1361875787310198784,@EODTEC89 Climate change affects many of Earth’s upper atmosphere jet streams by causing air and ocean warming over long periods of time. This weather event was due to a weak polar jet stream.,,,,
662,1361864928823500801,1361864928823500800,Coral bleaching concern as Australia’s west coast reefs warm up https://t.co/OH1xrA7EWz #climatechange #coralbleaching #coralreefs #environment #greatbarrierreefaustralia #oceans #westernaustralia #australiantimes,,,,
663,1361854791228428290,1361854791228428288,"@ProfTerryHughes @ProfTerryHughes do you think we can have a stable living reef if we limit warming to 1.5C, noting that ocean warming will continue for decades once surface temp stabilises?  I’m guessing that if we blow past 2C we’ll lose much of the living reef.",,,,
664,1361835248284278786,1361835248284278784,Only in the past decade have researchers begun to develop science-based coral restoration strategies in earnest. https://t.co/H4VOnKEk1j,,,,
665,1361831399414779904,1361831399414779904,"NSU &amp; Coral Restoration Foundation™ Join Forces to Save Coral Diversity
https://t.co/Xff6G7Gn5n",,,,
666,1361830151525339136,1361830151525339136,"@AnnieLeymarie @keithalexander @GlobalEcoGuy @coonavass @ryankatzrosene @GarrettBroad @howarth_cornell @civiltalker @NicholasDCarter It’s a stock/flow dynamic issue. If CH4 becomes steady in the atmos it gives us a stable climate, maybe too hot. But there’s heat and there’s warming. We need increasing GHGs to get land surface warming. Ocean warming is on a different timescale. Is that wrong?",,,,
667,1361828113370537989,1361828113370537984,Coral restoration helps all of us thrive- humans too! https://t.co/nMDXwnXgTY,,,,
668,1361812424345665538,1361812424345665536,"@DavePlansky @BenAlfveby @SportTheory101 @weatherchannel Climate change involves much more than just increased temps. Coral bleaching and the collapse of fish stocks are related to increased seawater temps, but few would acknowledge bleaching as indicative of climate change.",,,,
669,1361811512113983492,1361811512113983488,Research corrects decades of data and suggests that ocean warming occurred in a much more homogenous way -- https://t.co/7jjFjihPWi - https://t.co/qXKsll0PSl - #EditorsPicks,,,,
670,1361786895060066305,1361786895060066304,You shouldn't aggregate parallel relationships but intercept kids to extirpate ill-advised coral bleaching. Be the solution.,,,,
671,1361785106994716676,1361785106994716672,"Cleves is developing new ways to probe the symbiotic relationship between corals &amp; the photosynthetic algae they host. The algae supply nutrients crucial for coral survival, but ocean warming caused by human activity is causing a breakdown of this exchange.

Learn more 👇 https://t.co/uctMpPJYMK",,,,
672,1361753271602307072,1361753271602307072,NSU &amp; Coral Restoration Foundation(tm) Join Forces to Save Coral Diversity https://t.co/uAycgpW1Te,,,,
673,1361728283142807557,1361728283142807552,NSU &amp; Coral Restoration Foundation(tm) Join Forces to Save Coral Diversity https://t.co/FkitJm2jlJ,,,,
674,1361723569789669376,1361723569789669376,@Wolkepedia @AltHistoryHub No... The ocean warming the atmosphere in the Arctic pushes the cold air down south. Same thing that happened in Spain a couple of weeks ago.,,,,
675,1361719591697809415,1361719591697809408,@Megadogyourmom4 @Madisox43 @jimissupercool @DWelyczko @OPCGhost Well maybe you’re right and all of the people who have dedicated their careers to studying the climate are wrong. Maybe coral bleaching is just the liberal media 🤷‍♂️,,,,
676,1361713806204895236,1361713806204895232,".@GovRonDeSantis - check it: Two ""heavy hitters"" - @nsuhcas &amp; @coralcrf joining forces to help save Florida's coral reefs! Come on down and check it out!

https://t.co/bfIMZHJuAM",,,,
677,1361713498292707328,1361713498292707328,".@SunSentinel .@MiamiHerald .@FloridaKeys .@KeyWestCitizen .@WPLGLocal10 .@wsvn .@CBSMiami .@nbc6 - check it: @nsuhcas &amp; @coralcrf joining forces on new project to help save Florida's coral reefs!

https://t.co/bfIMZHJuAM",,,,
678,1361712254392143872,1361712254392143872,".@LouisWPLG - hey buddy, check it! NSU and CRF joining forces to help safe our coral reefs! Great story op for ya! @coralcrf @nsuhcas @NSUFlorida #CoralReefs #CoralReefRestoration

https://t.co/bfIMZHJuAM",,,,
679,1361692444472057859,1361692444472057856,"100 Yards of Hope: a multi-year coral restoration project aims at reseeding a football field-sized area off Biscayne Bay with multiple species of endangered corals. 

https://t.co/1BpiKqNvM8",,,,
680,1361674489772310530,1361674489772310528,"Sargassum life. Thanks to @FOH_Belize coral restoration practitioner Victor Faux. Know they are outplanting corals today. So, love these clips they capture while doing that work. https://t.co/wb68BFMt8i",,,,
681,1361649946550673416,1361649946550673408,"A super-algae to save our seas? Genetic engineering species to save corals
https://t.co/68BTgDfkER
Solutions to climate change, and particularly its effects on the ocean, are needed now more than ever. Coral bleaching caused by climate change is a huge threat to coral reefs. https://t.co/l37t8f35IA",,,,
682,1361599610834325504,1361599610834325504,"Coral bleaching and embrace legacy servers, says Gopal Rai",,,,
683,1361595177488420867,1361595177488420864,"Im so tired of seeing the ""global warming!? Hurr Durr"" posts on Texas getting a blizzard. Yes actually, global ocean warming displacing the Arctic Jetstream does in fact lead to chaotic amounts of snow in typically warmer southern areas and sub zero polar vortex in the Midwest.",,,,
684,1361580238900105218,1361580238900105216,"@Zaziemuse Hii! Gonna take this opportunity to work on a series that's been on my mind! I love corals, and want give back to the reefs. This series of 5x1/1s will represent threatened species of Acropora, modeled by me. Will be donating a portion of sales to coral bleaching research! 💙💙💙 https://t.co/YwOCfpC7eJ",,,,
685,1361566347705090049,1361566347705090048,"Century-Old HMS Challenger Expedition Data Helps Confirm Ocean Warming - Wednesday 29th May 2013 1:43 pm
#Science #ClimateChange #Environment #Jpl #Nasa #Oceanography #UniversityOfTasmania
https://t.co/A0WkPHyOex",,,,
686,1361564061746405378,1361564061746405376,"A critical case to scrutinize the viciousness of #university #management.
Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court https://t.co/CTBOFF4Ae0",,,,
687,1361545302625427456,1361545302625427456,You shouldn't manage durable collaborations and intercept NGOs to sequester sustainable coral bleaching. Don't pollute!,,,,
688,1361518677926043649,1361518677926043648,Sophia's New 1-min Conservation video: Coral Bleaching (Spanish captions) https://t.co/sI1BIaDN6L @Sharks4Kids @SeekTheMEEC @NGKids @mcmsharksxx @FLSEAGRANT_BAY @MiamiWaterkpr @sharktagging @DEscontrela @TheWDHOF,,,,
689,1361480665070411776,1361480665070411776,"How scientists might have unlocked the key to identify heat-resistant corals

“Right away we could tell the corals that had bleached or had not bleached were totally different in their biochemistry.” 

https://t.co/U5wAJd0LEx

@Quinn_Labs @uhmanoa @michiganstateu @GatesCoralLab",,,,
690,1361459670984978437,1361459670984978432,Just learnt that crown of thorns starfish cause more mortality than coral bleaching thanks to Mathias.  #PGC2021 https://t.co/afRnaXLTiQ,,,,
691,1361439070241624068,1361439070241624064,"Warming Oceans Pose a Threat to Baby Sharks

From The Weather Channel iPhone App https://t.co/31oKkL29gz https://t.co/tDC26olrAb",,,,
692,1361437015611297794,1361437015611297792,@kels_316 I look forward to seeing how the economy runs on those oustanding export industries like shithouse rum and...uhh.....coral bleaching???,,,,
693,1361415626179317763,1361415626179317760,"@Billy_Boola @kiwialliance @NZedAUS Just like wind...big and slow still delivers heaps of power. And for anyone who thinks ocean warming is bad, tell them about acidification.",,,,
694,1361415244401188866,1361415244401188864,"@kiwialliance @stevens_phil @NZedAUS yea, one problem we have is that when we try to be green the greenies are still pissed of at us, well some of them, some want us living in the treetops again.  But I think they will spin relatively slowly, not like a propeller on a plane, and ocean warming also kills fish",,,,
695,1361408970473107457,1361408970473107456,"Here in Hawaii we are already seeing coral bleaching due to ocean warming. 

Should this continue unabated, millions if not billions that rely on the oceans would be at risk. https://t.co/jUEGAe7kcZ",,,,
696,1361370877594660867,1361370877594660864,"@AdrianD83 @SteveHofstetter Coral bleaching has already begun, and by 2050 it will be too late",,,,
697,1361336188855009282,1361336188855009280,"@Tukkerr @wef @Zurich Well if an increase of global temperature by 1.2 Celsius and an increase of bushfires by 120% and coral bleaching and z0% higher huricane activity are nothing to you?

Seems you can't be helped!",,,,
698,1361314570049052677,1361314570049052672,Impaired antioxidant defenses and DNA damage in the European glass eel (Anguilla anguilla) exposed to ocean warming and acidification https://t.co/BkIOUeRYul,,,,
699,1361301562170224642,1361301562170224640,"As oceans get hotter, corals also become heat-stressed and expel the algae that live on their skeletons, resulting in coral bleaching events that can wipe out entire reefs. This destroys the habitat that supports a quarter of all marine life.
#dontbegreedybegreen
#greenweek2021",,,,
700,1361281813474398208,1361281813474398208,Recent water mass changes reveal mechanisms of ocean warming - https://t.co/h25KPP9usm #NERCpapers,,,,
701,1361224244206723073,1361224244206723072,@DanielFrikandel @OnnoLemckert @aadvanuffelen @Rob_Roos “My issues relate specifically to the aerial surveys of coral bleaching by Terry Hughes from which it has been concluded that the Great Barrier Reef is half dead.” https://t.co/RDaiMymVGR,,,,
702,1361213508046778369,1361213508046778368,"The Age of Deceit and Deceptions
- Coral Bleaching Deception
Jennifer Marohasy Interview - Coral Bleaching Deception - Major Lunar St... https://t.co/wsjQ3eE730 via @YouTube",,,,
703,1361198163227512832,1361198163227512832,"@dredmon27 @FOX4 scroll up 1. as a Minnesotan who hasn’t seen above 0 for like 9 days, I’ve often said I bet people would have taken it more seriously if they’d known Arctic Ocean warming meant we’d get the Arctic air 3-4 weeks a year (yes this is new over the last ~5yrs)
https://t.co/3rXh0VG7Be",,,,
704,1361177625654292480,1361177625654292480,"The man's just won the right to have his case heard in the High Court, yet @abcnews has already decided who is in the wrong based on its biased reporting. https://t.co/MZDQD11MEg #TheirABC",,,,
705,1361116289792638979,1361116289792638976,"@Brando27564321 @DaveCaulfield_ Due to ocean warming, great whites are now swimming in Maine waters. We had our first fatality here. 
If you don't realize that climate change is a real problem, I suggest you donate your brain to science for testing. Maybe we can learn how to better manage low information zones. https://t.co/k3phPM4ZfV",,,,
